"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CZE","GDP","TOT","MLN_USD","A","2009",288193.5936,
"CZE","GDP","TOT","MLN_USD","A","2010",290082.5272,
"CZE","GDP","TOT","MLN_USD","A","2011",302260.2358,
"CZE","GDP","TOT","MLN_USD","A","2012",305309.3707,
"CZE","GDP","TOT","MLN_USD","A","2013",320535.0972,
"CZE","GDP","TOT","MLN_USD","A","2014",339582.5988,
"CZE","GDP","TOT","MLN_USD","A","2015",352963.1754,
"CZE","GDP","TOT","MLN_USD","A","2016",366767.8612,
"CZE","GDP","TOT","MLN_USD","A","2017",384930.3781,
"CZE","GDP","TOT","USD_CAP","A","1990",12630.54609,"E"
"CZE","GDP","TOT","USD_CAP","A","1991",11595.583734,"E"
"CZE","GDP","TOT","USD_CAP","A","1992",11789.399762,"E"
"CZE","GDP","TOT","USD_CAP","A","1993",12062.407885,"E"
"CZE","GDP","TOT","USD_CAP","A","1994",12670.699728,"E"
"CZE","GDP","TOT","USD_CAP","A","1995",13746.892404,
"CZE","GDP","TOT","USD_CAP","A","1996",14580.115684,
"CZE","GDP","TOT","USD_CAP","A","1997",14724.533267,
"CZE","GDP","TOT","USD_CAP","A","1998",14893.409158,
"CZE","GDP","TOT","USD_CAP","A","1999",15325.709916,
"CZE","GDP","TOT","USD_CAP","A","2000",16160.743411,
"CZE","GDP","TOT","USD_CAP","A","2001",17556.067889,
"CZE","GDP","TOT","USD_CAP","A","2002",18182.35455,
"CZE","GDP","TOT","USD_CAP","A","2003",19410.183423,
"CZE","GDP","TOT","USD_CAP","A","2004",20786.587373,
"CZE","GDP","TOT","USD_CAP","A","2005",21907.305595,
"CZE","GDP","TOT","USD_CAP","A","2006",23715.319299,
"CZE","GDP","TOT","USD_CAP","A","2007",26059.997821,
"CZE","GDP","TOT","USD_CAP","A","2008",27724.418767,
"CZE","GDP","TOT","USD_CAP","A","2009",27469.266871,
"CZE","GDP","TOT","USD_CAP","A","2010",27581.602604,
"CZE","GDP","TOT","USD_CAP","A","2011",28795.816027,
"CZE","GDP","TOT","USD_CAP","A","2012",29051.390424,
"CZE","GDP","TOT","USD_CAP","A","2013",30496.020039,
"CZE","GDP","TOT","USD_CAP","A","2014",32265.045158,
"CZE","GDP","TOT","USD_CAP","A","2015",33478.622515,
"CZE","GDP","TOT","USD_CAP","A","2016",34714.434668,
"CZE","GDP","TOT","USD_CAP","A","2017",36350.104632,
"DNK","GDP","TOT","MLN_USD","A","1966",16625.0057,
"DNK","GDP","TOT","MLN_USD","A","1967",17777.5366,
"DNK","GDP","TOT","MLN_USD","A","1968",19448.1212,
"DNK","GDP","TOT","MLN_USD","A","1969",21893.1845,
"DNK","GDP","TOT","MLN_USD","A","1970",21004.0697,
"DNK","GDP","TOT","MLN_USD","A","1971",22733.8221,
"DNK","GDP","TOT","MLN_USD","A","1972",24649.9819,
"DNK","GDP","TOT","MLN_USD","A","1973",27055.2541,
"DNK","GDP","TOT","MLN_USD","A","1974",29154.6944,
"DNK","GDP","TOT","MLN_USD","A","1975",31390.8553,
"DNK","GDP","TOT","MLN_USD","A","1976",35075.737,
"DNK","GDP","TOT","MLN_USD","A","1977",37948.1838,
"DNK","GDP","TOT","MLN_USD","A","1978",41516.7918,
"DNK","GDP","TOT","MLN_USD","A","1979",46683.299,
"DNK","GDP","TOT","MLN_USD","A","1980",50647.6374,
"DNK","GDP","TOT","MLN_USD","A","1981",55007.3446,
"DNK","GDP","TOT","MLN_USD","A","1982",60572.4248,
"DNK","GDP","TOT","MLN_USD","A","1983",64598.6317,
"DNK","GDP","TOT","MLN_USD","A","1984",69677.514,
"DNK","GDP","TOT","MLN_USD","A","1985",74785.8516,
"DNK","GDP","TOT","MLN_USD","A","1986",80036.4361,
"DNK","GDP","TOT","MLN_USD","A","1987",82287.0668,
"DNK","GDP","TOT","MLN_USD","A","1988",85156.2493,
"DNK","GDP","TOT","MLN_USD","A","1989",89037.9442,
"DNK","GDP","TOT","MLN_USD","A","1990",93693.7142,
"DNK","GDP","TOT","MLN_USD","A","1991",98161.5525,
"DNK","GDP","TOT","MLN_USD","A","1992",102364.0186,
"DNK","GDP","TOT","MLN_USD","A","1993",104810.6973,
"DNK","GDP","TOT","MLN_USD","A","1994",112749.1257,
"DNK","GDP","TOT","MLN_USD","A","1995",118585.5361,
"DNK","GDP","TOT","MLN_USD","A","1996",124765.8237,
"DNK","GDP","TOT","MLN_USD","A","1997",131671.929,
"DNK","GDP","TOT","MLN_USD","A","1998",136809.5059,
"DNK","GDP","TOT","MLN_USD","A","1999",141846.3284,
"DNK","GDP","TOT","MLN_USD","A","2000",153020.2638,
"DNK","GDP","TOT","MLN_USD","A","2001",157945.5033,
"DNK","GDP","TOT","MLN_USD","A","2002",164720.3879,
"DNK","GDP","TOT","MLN_USD","A","2003",165944.1555,
"DNK","GDP","TOT","MLN_USD","A","2004",177919.4787,
"DNK","GDP","TOT","MLN_USD","A","2005",185074.4459,
"DNK","GDP","TOT","MLN_USD","A","2006",202812.9255,
"DNK","GDP","TOT","MLN_USD","A","2007",212787.2913,
"DNK","GDP","TOT","MLN_USD","A","2008",226767.5052,
"DNK","GDP","TOT","MLN_USD","A","2009",222759.9563,
"DNK","GDP","TOT","MLN_USD","A","2010",238780.8353,
"DNK","GDP","TOT","MLN_USD","A","2011",247352.2892,
"DNK","GDP","TOT","MLN_USD","A","2012",250524.5651,
"DNK","GDP","TOT","MLN_USD","A","2013",262368.1157,
"DNK","GDP","TOT","MLN_USD","A","2014",270330.6084,
"DNK","GDP","TOT","MLN_USD","A","2015",276642.6148,
"DNK","GDP","TOT","MLN_USD","A","2016",280838.696,
"DNK","GDP","TOT","MLN_USD","A","2017",296974.8949,
"DNK","GDP","TOT","USD_CAP","A","1966",3478.762434,
"DNK","GDP","TOT","USD_CAP","A","1967",3688.285602,
"DNK","GDP","TOT","USD_CAP","A","1968",4005.792223,
"DNK","GDP","TOT","USD_CAP","A","1969",4487.227813,
"DNK","GDP","TOT","USD_CAP","A","1970",4253.558068,
"DNK","GDP","TOT","USD_CAP","A","1971",4580.661322,
"DNK","GDP","TOT","USD_CAP","A","1972",4937.897018,
"DNK","GDP","TOT","USD_CAP","A","1973",5387.346503,
"DNK","GDP","TOT","USD_CAP","A","1974",5778.928516,
"DNK","GDP","TOT","USD_CAP","A","1975",6203.726341,
"DNK","GDP","TOT","USD_CAP","A","1976",6914.200075,
"DNK","GDP","TOT","USD_CAP","A","1977",7456.903864,
"DNK","GDP","TOT","USD_CAP","A","1978",8132.574308,
"DNK","GDP","TOT","USD_CAP","A","1979",9121.39488,
"DNK","GDP","TOT","USD_CAP","A","1980",9884.394497,
"DNK","GDP","TOT","USD_CAP","A","1981",10739.426901,
"DNK","GDP","TOT","USD_CAP","A","1982",11835.174841,
"DNK","GDP","TOT","USD_CAP","A","1983",12631.723048,
"DNK","GDP","TOT","USD_CAP","A","1984",13632.853458,
"DNK","GDP","TOT","USD_CAP","A","1985",14626.608948,
"DNK","GDP","TOT","USD_CAP","A","1986",15632.116422,
"DNK","GDP","TOT","USD_CAP","A","1987",16049.749715,
"DNK","GDP","TOT","USD_CAP","A","1988",16599.658732,
"DNK","GDP","TOT","USD_CAP","A","1989",17349.560435,
"DNK","GDP","TOT","USD_CAP","A","1990",18228.349075,
"DNK","GDP","TOT","USD_CAP","A","1991",19045.70286,
"DNK","GDP","TOT","USD_CAP","A","1992",19795.787784,
"DNK","GDP","TOT","USD_CAP","A","1993",20198.631207,
"DNK","GDP","TOT","USD_CAP","A","1994",21657.534708,
"DNK","GDP","TOT","USD_CAP","A","1995",22674.098686,
"DNK","GDP","TOT","USD_CAP","A","1996",23710.722854,
"DNK","GDP","TOT","USD_CAP","A","1997",24914.272276,
"DNK","GDP","TOT","USD_CAP","A","1998",25798.511387,
"DNK","GDP","TOT","USD_CAP","A","1999",26657.832804,
"DNK","GDP","TOT","USD_CAP","A","2000",28666.216517,
"DNK","GDP","TOT","USD_CAP","A","2001",29483.946858,
"DNK","GDP","TOT","USD_CAP","A","2002",30639.953104,
"DNK","GDP","TOT","USD_CAP","A","2003",30787.412894,
"DNK","GDP","TOT","USD_CAP","A","2004",32929.7573,
"DNK","GDP","TOT","USD_CAP","A","2005",34152.878002,
"DNK","GDP","TOT","USD_CAP","A","2006",37302.358922,
"DNK","GDP","TOT","USD_CAP","A","2007",38972.031372,
"DNK","GDP","TOT","USD_CAP","A","2008",41282.997487,
"DNK","GDP","TOT","USD_CAP","A","2009",40333.144354,
"DNK","GDP","TOT","USD_CAP","A","2010",43046.842485,
"DNK","GDP","TOT","USD_CAP","A","2011",44407.951375,
"DNK","GDP","TOT","USD_CAP","A","2012",44808.543206,
"DNK","GDP","TOT","USD_CAP","A","2013",46742.938839,
"DNK","GDP","TOT","USD_CAP","A","2014",47905.477296,
"DNK","GDP","TOT","USD_CAP","A","2015",48687.542208,
"DNK","GDP","TOT","USD_CAP","A","2016",49020.543891,
"DNK","GDP","TOT","USD_CAP","A","2017",51495.560068,
"FIN","GDP","TOT","MLN_USD","A","1970",15647.2672,"E"
"FIN","GDP","TOT","MLN_USD","A","1971",16829.3084,"E"
"FIN","GDP","TOT","MLN_USD","A","1972",18916.074,"E"
"FIN","GDP","TOT","MLN_USD","A","1973",21338.4533,"E"
"FIN","GDP","TOT","MLN_USD","A","1974",24007.9656,"E"
"FIN","GDP","TOT","MLN_USD","A","1975",26704.8959,"E"
"FIN","GDP","TOT","MLN_USD","A","1976",28267.7266,"E"
"FIN","GDP","TOT","MLN_USD","A","1977",30093.0685,"E"
"FIN","GDP","TOT","MLN_USD","A","1978",33146.3057,"E"
"FIN","GDP","TOT","MLN_USD","A","1979",38438.3796,"E"
"FIN","GDP","TOT","MLN_USD","A","1980",44163.2366,
"FIN","GDP","TOT","MLN_USD","A","1981",48911.624,
"FIN","GDP","TOT","MLN_USD","A","1982",53549.73,
"FIN","GDP","TOT","MLN_USD","A","1983",57401.3774,
"FIN","GDP","TOT","MLN_USD","A","1984",61348.5317,
"FIN","GDP","TOT","MLN_USD","A","1985",65550.5785,
"FIN","GDP","TOT","MLN_USD","A","1986",68696.1969,
"FIN","GDP","TOT","MLN_USD","A","1987",72956.1817,
"FIN","GDP","TOT","MLN_USD","A","1988",79444.2876,
"FIN","GDP","TOT","MLN_USD","A","1989",86732.1348,
"FIN","GDP","TOT","MLN_USD","A","1990",90548.2953,
"FIN","GDP","TOT","MLN_USD","A","1991",88028.5398,
"FIN","GDP","TOT","MLN_USD","A","1992",87041.8583,
"FIN","GDP","TOT","MLN_USD","A","1993",88458.2842,
"FIN","GDP","TOT","MLN_USD","A","1994",93899.5536,
"FIN","GDP","TOT","MLN_USD","A","1995",99890.8657,
"FIN","GDP","TOT","MLN_USD","A","1996",102764.6741,
"FIN","GDP","TOT","MLN_USD","A","1997",111887.1242,
"FIN","GDP","TOT","MLN_USD","A","1998",121309.9219,
"FIN","GDP","TOT","MLN_USD","A","1999",127941.8417,
"FIN","GDP","TOT","MLN_USD","A","2000",138456.4765,
"FIN","GDP","TOT","MLN_USD","A","2001",144193.992,
"FIN","GDP","TOT","MLN_USD","A","2002",148566.4337,
"FIN","GDP","TOT","MLN_USD","A","2003",151088.3195,
"FIN","GDP","TOT","MLN_USD","A","2004",162749.3001,
"FIN","GDP","TOT","MLN_USD","A","2005",167840.4509,
"FIN","GDP","TOT","MLN_USD","A","2006",180988.3964,
"FIN","GDP","TOT","MLN_USD","A","2007",199367.0293,
"FIN","GDP","TOT","MLN_USD","A","2008",212373.3688,
"FIN","GDP","TOT","MLN_USD","A","2009",201933.3403,
"FIN","GDP","TOT","MLN_USD","A","2010",207964.9158,
"FIN","GDP","TOT","MLN_USD","A","2011",219214.027,
"FIN","GDP","TOT","MLN_USD","A","2012",219916.339,
"FIN","GDP","TOT","MLN_USD","A","2013",224594.224,
"FIN","GDP","TOT","MLN_USD","A","2014",226490.0902,
"FIN","GDP","TOT","MLN_USD","A","2015",230530.2994,
"FIN","GDP","TOT","MLN_USD","A","2016",238749.4858,
"FIN","GDP","TOT","MLN_USD","A","2017",247624.3429,
"FIN","GDP","TOT","USD_CAP","A","1970",3397.148752,"E"
"FIN","GDP","TOT","USD_CAP","A","1971",3649.026097,"E"
"FIN","GDP","TOT","USD_CAP","A","1972",4076.74008,"E"
"FIN","GDP","TOT","USD_CAP","A","1973",4573.179016,"E"
"FIN","GDP","TOT","USD_CAP","A","1974",5117.87798,"E"
"FIN","GDP","TOT","USD_CAP","A","1975",5668.144473,"E"
"FIN","GDP","TOT","USD_CAP","A","1976",5981.701466,"E"
"FIN","GDP","TOT","USD_CAP","A","1977",6350.222305,"E"
"FIN","GDP","TOT","USD_CAP","A","1978",6974.498839,"E"
"FIN","GDP","TOT","USD_CAP","A","1979",8067.3242,"E"
"FIN","GDP","TOT","USD_CAP","A","1980",9240.137381,
"FIN","GDP","TOT","USD_CAP","A","1981",10189.921663,
"FIN","GDP","TOT","USD_CAP","A","1982",11094.021015,
"FIN","GDP","TOT","USD_CAP","A","1983",11821.198865,
"FIN","GDP","TOT","USD_CAP","A","1984",12566.785133,
"FIN","GDP","TOT","USD_CAP","A","1985",13371.665484,
"FIN","GDP","TOT","USD_CAP","A","1986",13967.751806,
"FIN","GDP","TOT","USD_CAP","A","1987",14792.113241,
"FIN","GDP","TOT","USD_CAP","A","1988",16060.707088,
"FIN","GDP","TOT","USD_CAP","A","1989",17470.819192,
"FIN","GDP","TOT","USD_CAP","A","1990",18159.051686,
"FIN","GDP","TOT","USD_CAP","A","1991",17557.600134,
"FIN","GDP","TOT","USD_CAP","A","1992",17263.35945,
"FIN","GDP","TOT","USD_CAP","A","1993",17459.79081,
"FIN","GDP","TOT","USD_CAP","A","1994",18454.01285,
"FIN","GDP","TOT","USD_CAP","A","1995",19556.534264,
"FIN","GDP","TOT","USD_CAP","A","1996",20053.208859,
"FIN","GDP","TOT","USD_CAP","A","1997",21768.770026,
"FIN","GDP","TOT","USD_CAP","A","1998",23539.327043,
"FIN","GDP","TOT","USD_CAP","A","1999",24768.529997,
"FIN","GDP","TOT","USD_CAP","A","2000",26748.672099,
"FIN","GDP","TOT","USD_CAP","A","2001",27793.753282,
"FIN","GDP","TOT","USD_CAP","A","2002",28567.171807,
"FIN","GDP","TOT","USD_CAP","A","2003",28982.988579,
"FIN","GDP","TOT","USD_CAP","A","2004",31129.126686,
"FIN","GDP","TOT","USD_CAP","A","2005",31993.376199,
"FIN","GDP","TOT","USD_CAP","A","2006",34367.27806,
"FIN","GDP","TOT","USD_CAP","A","2007",37696.793038,
"FIN","GDP","TOT","USD_CAP","A","2008",39969.392258,
"FIN","GDP","TOT","USD_CAP","A","2009",37823.023528,
"FIN","GDP","TOT","USD_CAP","A","2010",38774.828612,
"FIN","GDP","TOT","USD_CAP","A","2011",40683.337419,
"FIN","GDP","TOT","USD_CAP","A","2012",40619.937023,
"FIN","GDP","TOT","USD_CAP","A","2013",41293.293616,
"FIN","GDP","TOT","USD_CAP","A","2014",41462.716744,
"FIN","GDP","TOT","USD_CAP","A","2015",42063.734952,
"FIN","GDP","TOT","USD_CAP","A","2016",43446.124099,
"FIN","GDP","TOT","USD_CAP","A","2017",44955.583118,
"FRA","GDP","TOT","MLN_USD","A","1960",84286.6448,
"FRA","GDP","TOT","MLN_USD","A","1961",89236.0637,
"FRA","GDP","TOT","MLN_USD","A","1962",97734.6616,
"FRA","GDP","TOT","MLN_USD","A","1963",104468.6374,
"FRA","GDP","TOT","MLN_USD","A","1964",113249.46,
"FRA","GDP","TOT","MLN_USD","A","1965",122389.7474,
"FRA","GDP","TOT","MLN_USD","A","1966",133414.117,
"FRA","GDP","TOT","MLN_USD","A","1967",143803.0559,
"FRA","GDP","TOT","MLN_USD","A","1968",157794.7034,
"FRA","GDP","TOT","MLN_USD","A","1969",179129.2652,
"FRA","GDP","TOT","MLN_USD","A","1970",192528.2821,
"FRA","GDP","TOT","MLN_USD","A","1971",213058.433,
"FRA","GDP","TOT","MLN_USD","A","1972",232313.2701,
"FRA","GDP","TOT","MLN_USD","A","1973",260486.3051,
"FRA","GDP","TOT","MLN_USD","A","1974",296124.1796,
"FRA","GDP","TOT","MLN_USD","A","1975",320432.8857,
"FRA","GDP","TOT","MLN_USD","A","1976",352712.6375,
"FRA","GDP","TOT","MLN_USD","A","1977",387536.4693,
"FRA","GDP","TOT","MLN_USD","A","1978",431238.2232,
"FRA","GDP","TOT","MLN_USD","A","1979",483382.847,
"FRA","GDP","TOT","MLN_USD","A","1980",535279.0684,
"FRA","GDP","TOT","MLN_USD","A","1981",591490.6803,
"FRA","GDP","TOT","MLN_USD","A","1982",643917.7797,
"FRA","GDP","TOT","MLN_USD","A","1983",677621.3133,
"FRA","GDP","TOT","MLN_USD","A","1984",712247.3342,
"FRA","GDP","TOT","MLN_USD","A","1985",746953.7663,
"FRA","GDP","TOT","MLN_USD","A","1986",779725.811,
"FRA","GDP","TOT","MLN_USD","A","1987",819826.5684,
"FRA","GDP","TOT","MLN_USD","A","1988",888625.9808,
"FRA","GDP","TOT","MLN_USD","A","1989",963153.9821,
"FRA","GDP","TOT","MLN_USD","A","1990",1027853.4504,
"FRA","GDP","TOT","MLN_USD","A","1991",1072962.8065,
"FRA","GDP","TOT","MLN_USD","A","1992",1114725.1418,
"FRA","GDP","TOT","MLN_USD","A","1993",1133890.7123,
"FRA","GDP","TOT","MLN_USD","A","1994",1185196.1908,
"FRA","GDP","TOT","MLN_USD","A","1995",1235138.1369,
"FRA","GDP","TOT","MLN_USD","A","1996",1274344.2421,
"FRA","GDP","TOT","MLN_USD","A","1997",1333088.9541,
"FRA","GDP","TOT","MLN_USD","A","1998",1404747.8423,
"FRA","GDP","TOT","MLN_USD","A","1999",1470523.8856,
"FRA","GDP","TOT","MLN_USD","A","2000",1589212.6393,
"FRA","GDP","TOT","MLN_USD","A","2001",1688828.4744,
"FRA","GDP","TOT","MLN_USD","A","2002",1762925.9348,
"FRA","GDP","TOT","MLN_USD","A","2003",1751542.7953,
"FRA","GDP","TOT","MLN_USD","A","2004",1821225.2767,
"FRA","GDP","TOT","MLN_USD","A","2005",1926880.3853,
"FRA","GDP","TOT","MLN_USD","A","2006",2063818.8317,
"FRA","GDP","TOT","MLN_USD","A","2007",2181830.8738,
"FRA","GDP","TOT","MLN_USD","A","2008",2259255.8436,
"FRA","GDP","TOT","MLN_USD","A","2009",2243972.0225,
"FRA","GDP","TOT","MLN_USD","A","2010",2336766.1609,
"FRA","GDP","TOT","MLN_USD","A","2011",2446474.5436,
"FRA","GDP","TOT","MLN_USD","A","2012",2474005.2873,
"FRA","GDP","TOT","MLN_USD","A","2013",2608523.5042,
"FRA","GDP","TOT","MLN_USD","A","2014",2662032.8726,
"FRA","GDP","TOT","MLN_USD","A","2015",2701322.7205,
"FRA","GDP","TOT","MLN_USD","A","2016",2765184.8658,"P"
"FRA","GDP","TOT","MLN_USD","A","2017",2876059.4773,"P"
"FRA","GDP","TOT","USD_CAP","A","1960",1807.175059,
"FRA","GDP","TOT","USD_CAP","A","1961",1892.960772,
"FRA","GDP","TOT","USD_CAP","A","1962",2036.181205,
"FRA","GDP","TOT","USD_CAP","A","1963",2138.997489,
"FRA","GDP","TOT","USD_CAP","A","1964",2294.496424,
"FRA","GDP","TOT","USD_CAP","A","1965",2456.145844,
"FRA","GDP","TOT","USD_CAP","A","1966",2654.479048,
"FRA","GDP","TOT","USD_CAP","A","1967",2838.087508,
"FRA","GDP","TOT","USD_CAP","A","1968",3090.801782,
"FRA","GDP","TOT","USD_CAP","A","1969",3480.062658,
"FRA","GDP","TOT","USD_CAP","A","1970",3706.458535,
"FRA","GDP","TOT","USD_CAP","A","1971",4062.976659,
"FRA","GDP","TOT","USD_CAP","A","1972",4390.974164,
"FRA","GDP","TOT","USD_CAP","A","1973",4884.148746,
"FRA","GDP","TOT","USD_CAP","A","1974",5516.265781,
"FRA","GDP","TOT","USD_CAP","A","1975",5941.424121,
"FRA","GDP","TOT","USD_CAP","A","1976",6513.742406,
"FRA","GDP","TOT","USD_CAP","A","1977",7124.486981,
"FRA","GDP","TOT","USD_CAP","A","1978",7893.220764,
"FRA","GDP","TOT","USD_CAP","A","1979",8809.120096,
"FRA","GDP","TOT","USD_CAP","A","1980",9704.644349,
"FRA","GDP","TOT","USD_CAP","A","1981",10663.253656,
"FRA","GDP","TOT","USD_CAP","A","1982",11538.711222,
"FRA","GDP","TOT","USD_CAP","A","1983",12077.304317,
"FRA","GDP","TOT","USD_CAP","A","1984",12632.754549,
"FRA","GDP","TOT","USD_CAP","A","1985",13182.39003,
"FRA","GDP","TOT","USD_CAP","A","1986",13690.689008,
"FRA","GDP","TOT","USD_CAP","A","1987",14316.863742,
"FRA","GDP","TOT","USD_CAP","A","1988",15429.14159,
"FRA","GDP","TOT","USD_CAP","A","1989",16623.873487,
"FRA","GDP","TOT","USD_CAP","A","1990",17643.735415,
"FRA","GDP","TOT","USD_CAP","A","1991",18326.207667,
"FRA","GDP","TOT","USD_CAP","A","1992",18945.344785,
"FRA","GDP","TOT","USD_CAP","A","1993",19187.591375,
"FRA","GDP","TOT","USD_CAP","A","1994",19981.390724,
"FRA","GDP","TOT","USD_CAP","A","1995",20748.162891,
"FRA","GDP","TOT","USD_CAP","A","1996",21330.793112,
"FRA","GDP","TOT","USD_CAP","A","1997",22234.825354,
"FRA","GDP","TOT","USD_CAP","A","1998",23343.988339,
"FRA","GDP","TOT","USD_CAP","A","1999",24311.403864,
"FRA","GDP","TOT","USD_CAP","A","2000",26094.160211,
"FRA","GDP","TOT","USD_CAP","A","2001",27528.663924,
"FRA","GDP","TOT","USD_CAP","A","2002",28528.156107,
"FRA","GDP","TOT","USD_CAP","A","2003",28144.01535,
"FRA","GDP","TOT","USD_CAP","A","2004",29048.971636,
"FRA","GDP","TOT","USD_CAP","A","2005",30504.058784,
"FRA","GDP","TOT","USD_CAP","A","2006",32445.390301,
"FRA","GDP","TOT","USD_CAP","A","2007",34089.509457,
"FRA","GDP","TOT","USD_CAP","A","2008",35102.870428,
"FRA","GDP","TOT","USD_CAP","A","2009",34687.009561,
"FRA","GDP","TOT","USD_CAP","A","2010",35944.16577,
"FRA","GDP","TOT","USD_CAP","A","2011",37447.949543,
"FRA","GDP","TOT","USD_CAP","A","2012",37684.198067,
"FRA","GDP","TOT","USD_CAP","A","2013",39529.072651,
"FRA","GDP","TOT","USD_CAP","A","2014",40144.664876,
"FRA","GDP","TOT","USD_CAP","A","2015",40564.664761,
"FRA","GDP","TOT","USD_CAP","A","2016",41357.835264,"P"
"FRA","GDP","TOT","USD_CAP","A","2017",42858.454941,"P"
"DEU","GDP","TOT","MLN_USD","A","1970",314570.0775,"E"
"DEU","GDP","TOT","MLN_USD","A","1971",340897.9241,"E"
"DEU","GDP","TOT","MLN_USD","A","1972",370950.5743,"E"
"DEU","GDP","TOT","MLN_USD","A","1973",409824.4125,"E"
"DEU","GDP","TOT","MLN_USD","A","1974",450614.5938,"E"
"DEU","GDP","TOT","MLN_USD","A","1975",488080.5511,"E"
"DEU","GDP","TOT","MLN_USD","A","1976",540353.295,"E"
"DEU","GDP","TOT","MLN_USD","A","1977",593079.9588,"E"
"DEU","GDP","TOT","MLN_USD","A","1978",653817.2801,"E"
"DEU","GDP","TOT","MLN_USD","A","1979",737171.8618,"E"
"DEU","GDP","TOT","MLN_USD","A","1980",814976.0745,"E"
"DEU","GDP","TOT","MLN_USD","A","1981",895780.094,"E"
"DEU","GDP","TOT","MLN_USD","A","1982",947595.6344,"E"
"DEU","GDP","TOT","MLN_USD","A","1983",1000498.588,"E"
"DEU","GDP","TOT","MLN_USD","A","1984",1065244.3541,"E"
"DEU","GDP","TOT","MLN_USD","A","1985",1124919.6899,"E"
"DEU","GDP","TOT","MLN_USD","A","1986",1173866.2174,"E"
"DEU","GDP","TOT","MLN_USD","A","1987",1220694.3254,"E"
"DEU","GDP","TOT","MLN_USD","A","1988",1310267.9709,"E"
"DEU","GDP","TOT","MLN_USD","A","1989",1414251.754,"E"
"DEU","GDP","TOT","MLN_USD","A","1990",1543635.3352,"E"
"DEU","GDP","TOT","MLN_USD","A","1991",1676492.9995,
"DEU","GDP","TOT","MLN_USD","A","1992",1747697.2059,
"DEU","GDP","TOT","MLN_USD","A","1993",1772171.023,
"DEU","GDP","TOT","MLN_USD","A","1994",1854360.7861,
"DEU","GDP","TOT","MLN_USD","A","1995",1925930.9306,
"DEU","GDP","TOT","MLN_USD","A","1996",1974504.2882,
"DEU","GDP","TOT","MLN_USD","A","1997",2020777.9622,
"DEU","GDP","TOT","MLN_USD","A","1998",2081691.0189,
"DEU","GDP","TOT","MLN_USD","A","1999",2164175.515,
"DEU","GDP","TOT","MLN_USD","A","2000",2243861.8447,
"DEU","GDP","TOT","MLN_USD","A","2001",2346939.5643,
"DEU","GDP","TOT","MLN_USD","A","2002",2419131.8519,
"DEU","GDP","TOT","MLN_USD","A","2003",2475028.6827,
"DEU","GDP","TOT","MLN_USD","A","2004",2593372.598,
"DEU","GDP","TOT","MLN_USD","A","2005",2636420.1082,
"DEU","GDP","TOT","MLN_USD","A","2006",2821082.5491,
"DEU","GDP","TOT","MLN_USD","A","2007",2998159.1294,
"DEU","GDP","TOT","MLN_USD","A","2008",3122546.7214,
"DEU","GDP","TOT","MLN_USD","A","2009",3033317.3069,
"DEU","GDP","TOT","MLN_USD","A","2010",3207750.9037,
"DEU","GDP","TOT","MLN_USD","A","2011",3427140.5764,
"DEU","GDP","TOT","MLN_USD","A","2012",3503684.2066,
"DEU","GDP","TOT","MLN_USD","A","2013",3647777.5941,
"DEU","GDP","TOT","MLN_USD","A","2014",3821628.0696,
"DEU","GDP","TOT","MLN_USD","A","2015",3912192.596,
"DEU","GDP","TOT","MLN_USD","A","2016",4050525.4994,
"DEU","GDP","TOT","MLN_USD","A","2017",4205537.1965,
"DEU","GDP","TOT","USD_CAP","A","1970",4048.05206,"E"
"DEU","GDP","TOT","USD_CAP","A","1971",4351.240335,"E"
"DEU","GDP","TOT","USD_CAP","A","1972",4712.577962,"E"
"DEU","GDP","TOT","USD_CAP","A","1973",5190.541726,"E"
"DEU","GDP","TOT","USD_CAP","A","1974",5705.498851,"E"
"DEU","GDP","TOT","USD_CAP","A","1975",6203.441212,"E"
"DEU","GDP","TOT","USD_CAP","A","1976",6899.565803,"E"
"DEU","GDP","TOT","USD_CAP","A","1977",7587.538653,"E"
"DEU","GDP","TOT","USD_CAP","A","1978",8373.469943,"E"
"DEU","GDP","TOT","USD_CAP","A","1979",9438.336856,"E"
"DEU","GDP","TOT","USD_CAP","A","1980",10407.980211,"E"
"DEU","GDP","TOT","USD_CAP","A","1981",11423.143844,"E"
"DEU","GDP","TOT","USD_CAP","A","1982",12096.708169,"E"
"DEU","GDP","TOT","USD_CAP","A","1983",12806.87371,"E"
"DEU","GDP","TOT","USD_CAP","A","1984",13683.996019,"E"
"DEU","GDP","TOT","USD_CAP","A","1985",14483.695858,"E"
"DEU","GDP","TOT","USD_CAP","A","1986",15109.617936,"E"
"DEU","GDP","TOT","USD_CAP","A","1987",15706.713057,"E"
"DEU","GDP","TOT","USD_CAP","A","1988",16773.577046,"E"
"DEU","GDP","TOT","USD_CAP","A","1989",17975.415356,"E"
"DEU","GDP","TOT","USD_CAP","A","1990",19450.069744,"E"
"DEU","GDP","TOT","USD_CAP","A","1991",20963.237586,
"DEU","GDP","TOT","USD_CAP","A","1992",21710.524297,
"DEU","GDP","TOT","USD_CAP","A","1993",21893.250105,
"DEU","GDP","TOT","USD_CAP","A","1994",22851.871124,
