"","u_teamid","id","team","AME_Z","upper_Z","lower_Z","u_delibtreatmentgroup1","AME","lower","upper","error","z","p","DV","main_IV_type","main_IV_source","main_IV_measurement","main_IV_time","main_IV_effect","package","countries","Jobs","Unemp","IncDiff","OldAge","House","Health","Scale","Stock","Flow","ChangeFlow","main_IV_as_control","twowayfe","cluster_any","mlm_any","mlm_re","mlm_fe","hybrid_mlm","level_cyear","level_country","level_year","country_dummies_only","year_dummies_only","year_as_count","logit","ologit","lpm","listwise","multimpute","ols","mlogit","ml_glm","bayes","L2boots","weights","pseudo_pnl","stata","r","mplus","spss","mlwin","dichotomize","categorical","mmodel","unbalpanel","w1985","w1990","w1996","w2006","w2016","AU","AT","BE","BG","CA","CL","HR","CY","CZ","DK","FI","FR","DE","HU","IS","IN","IE","IL","IT","JP","KR","LV","LT","NT","NZ","NO","PH","PL","PT","RU","SK","SI","ES","SE","CH","UK","US","ZA","TW","TR","UY","VE","orig13","orig17","eeurope","allavailable","emigration_ivC","emplrate_ivC","socx_ivC","unemprate_ivC","gdp_ivC","unchange_ivC","poverty_ivC","fbunemprate_ivC","fbunempchange_ivC","fbeducrate_ivC","fbeducratechange_ivC","socxchg_ivC","gdpchange_ivC","ginin_ivC","mcp_ivC","regime_ivC","socialistdummy_ivC","targeting_ivC","socx_programspecific_ivC","conservatism_ivC","decomm_ivC","tradeunion10_ivC","subFB_ivC","socult_ivC","fract_ivC","antiimm_ivC","pop_ivC","age_iv","age2_iv","sex_iv","employed_iv","income_iv","occclass_iv","occstatus_iv","education_iv","married_iv","household_iv","reldenom_iv","relattend_iv","publice_iv","urban_iv","fb_iv","cuts_iv","taxes_iv","upol_iv","leftright_iv","trust_iv","efficacy_iv","fbXnet","netXcons","netXeduc","netXage","netXsex","netXunemp","netXinc","fbXeduc","fbXage","fbXsex","fbXunemp","fbXgini","fbXurban","fbXinc","squared_imm","fractXfb","fbXleftright","anynonlin","Hsup","Hrej","Hno","AME_sup_p05","AME_sup_p10","AME_neg_p05","AME_ns_p05","u_expgroup1","belief_strength","pro_immigrant","changemind_delib","topic_interest","pub_interest","belief_1_avg","belief_2_avg","stat","topic","belief","score_waves","score_cases","score_levels","score_mlm","score_mator","score_weight","total_score","inv_weight_H","pos_test_team_p05","neg_test_team_p05","ns_test_team_p05","pos_test_pct_p05","pos_test_pct_p10","neg_test_pct_p05","ns_test_pct_p05","stats_ipred","topic_ipred","belief_ipred","HresultF","STATISTICS_SKILL","BELIEF_HYPOTHESIS","TOPIC_KNOWLEDGE","MODEL_SCORE","PRO_IMMIGRANT","AME_Z_b","AME_Z_w","jobs_b","unemp_b","incdiff_b","oldage_b","house_b","health_b","jobs_w","unemp_w","incdiff_w","oldage_w","house_w","health_w","scale_b","scale_w","un_emp_rate_ivC","main_IV_factor","in_m13"
"1134",96,"t96m69",82,-0.00078,0.00576,-0.00732,0,-0.00078,-0.00732,0.00576,0.00654,-0.23353,0.81535,"IncDiff","Change in Flow","UN","Net Migration","1-year","Within","reg",12,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6,3,4,5,1,2,-0.261790143538273,-0.630675607575985,-1.15187541752935,0.78850856,0.893031785,0.04889976,0.82885086,0.09779951,0.3,0.4928484125,96,11,22,63,0.114583333333333,0.135416666666667,0.229166666666667,0.65625,0.102538885683808,-0.253722245526001,-1.13508799270782,"Reject","Mid","Low","Low","Mid","High",0.000540608876743497,-0.0013206088767435,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,-0.166666666666667,-0.166666666666667,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,0,0,0,"Net Migration",TRUE
"1135",96,"t96m70",82,0.00036,0.00612,-0.00539,0,0.00036,-0.00539,0.00612,0.00575,0.12245,0.90254,"OldAge","Change in Flow","UN","Net Migration","1-year","Within","reg",12,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6,3,4,5,1,2,-0.261790143538273,-0.630675607575985,-1.15187541752935,0.78850856,0.893031785,0.04889976,0.82885086,0.09779951,0.3,0.4928484125,96,11,22,63,0.114583333333333,0.135416666666667,0.229166666666667,0.65625,0.102538885683808,-0.253722245526001,-1.13508799270782,"Reject","Mid","Low","Low","Mid","High",0.000540608876743497,-0.000180608876743497,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,0.833333333333333,-0.166666666666667,-0.166666666666667,0,0,0,"Net Migration",TRUE
"1136",96,"t96m71",82,-0.00002,0.00584,-0.00588,0,-0.00002,-0.00588,0.00584,0.00586,-0.00669,0.99466,"House","Change in Flow","UN","Net Migration","1-year","Within","reg",12,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6,3,4,5,1,2,-0.261790143538273,-0.630675607575985,-1.15187541752935,0.78850856,0.893031785,0.04889976,0.82885086,0.09779951,0.3,0.4928484125,96,11,22,63,0.114583333333333,0.135416666666667,0.229166666666667,0.65625,0.102538885683808,-0.253722245526001,-1.13508799270782,"Reject","Mid","Low","Low","Mid","High",0.000540608876743497,-0.000560608876743497,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,0.833333333333333,-0.166666666666667,0,0,0,"Net Migration",TRUE
"1137",96,"t96m72",82,0.00253,0.00726,-0.0022,0,0.00253,-0.0022,0.00726,0.00473,1.04979,0.29381,"Health","Change in Flow","UN","Net Migration","1-year","Within","reg",12,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6,3,4,5,1,2,-0.261790143538273,-0.630675607575985,-1.15187541752935,0.78850856,0.893031785,0.04889976,0.82885086,0.09779951,0.3,0.4928484125,96,11,22,63,0.114583333333333,0.135416666666667,0.229166666666667,0.65625,0.102538885683808,-0.253722245526001,-1.13508799270782,"Reject","Mid","Low","Low","Mid","High",0.000540608876743497,0.0019893911232565,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,0.833333333333333,0,0,0,"Net Migration",TRUE
"1138",96,"t96m73",82,-0.0207347576882424,0.0260914265241506,-0.0675609419006355,0,-0.11837,-0.38569,0.14895,0.26732,-0.86788,0.38546,"Jobs","Flow","UN","Immigrant, foreign-born","per wave","Within","reg",14,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6,3,4,5,1,2,-0.261790143538273,-0.630675607575985,-1.15187541752935,0.26650367,0.893031785,0.04889976,0.82885086,0.09779951,0.3,0.4058475975,96,11,22,63,0.114583333333333,0.135416666666667,0.229166666666667,0.65625,0.102538885683808,-0.253722245526001,-1.13508799270782,"Reject","Mid","Low","Low","Mid","High",0.000540608876743497,-0.0212753665649859,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,0,0,0,"Immigrant, foreign-born",TRUE
"1139",96,"t96m74",82,0.0113159191235994,0.0734396144360534,-0.0508077761888546,0,0.0646,-0.29005,0.41925,0.35465,0.35702,0.72108,"Unemp","Flow","UN","Immigrant, foreign-born","per wave","Within","reg",14,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6,3,4,5,1,2,-0.261790143538273,-0.630675607575985,-1.15187541752935,0.26650367,0.893031785,0.04889976,0.82885086,0.09779951,0.3,0.4058475975,96,11,22,63,0.114583333333333,0.135416666666667,0.229166666666667,0.65625,0.102538885683808,-0.253722245526001,-1.13508799270782,"Reject","Mid","Low","Low","Mid","High",0.000540608876743497,0.0107753102468559,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,-0.166666666666667,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,0,0,0,"Immigrant, foreign-born",TRUE
"1140",96,"t96m75",82,-0.0107588816187535,0.0364771981160734,-0.0579949613535804,0,-0.06142,-0.33108,0.20824,0.26966,-0.44643,0.65529,"IncDiff","Flow","UN","Immigrant, foreign-born","per wave","Within","reg",14,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6,3,4,5,1,2,-0.261790143538273,-0.630675607575985,-1.15187541752935,0.26650367,0.893031785,0.04889976,0.82885086,0.09779951,0.3,0.4058475975,96,11,22,63,0.114583333333333,0.135416666666667,0.229166666666667,0.65625,0.102538885683808,-0.253722245526001,-1.13508799270782,"Reject","Mid","Low","Low","Mid","High",0.000540608876743497,-0.011299490495497,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,-0.166666666666667,-0.166666666666667,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,0,0,0,"Immigrant, foreign-born",TRUE
"1141",96,"t96m76",82,-0.00204597423163531,0.0153307932151303,-0.019422741678401,0,-0.01168,-0.11088,0.08752,0.0992,-0.23078,0.81749,"OldAge","Flow","UN","Immigrant, foreign-born","per wave","Within","reg",14,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6,3,4,5,1,2,-0.261790143538273,-0.630675607575985,-1.15187541752935,0.26650367,0.893031785,0.04889976,0.82885086,0.09779951,0.3,0.4058475975,96,11,22,63,0.114583333333333,0.135416666666667,0.229166666666667,0.65625,0.102538885683808,-0.253722245526001,-1.13508799270782,"Reject","Mid","Low","Low","Mid","High",0.000540608876743497,-0.00258658310837881,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,0.833333333333333,-0.166666666666667,-0.166666666666667,0,0,0,"Immigrant, foreign-born",TRUE
"1142",96,"t96m77",82,0.0174398282963708,0.0963009241082045,-0.0614212675154628,0,0.09956,-0.35064,0.54976,0.4502,0.43345,0.66469,"House","Flow","UN","Immigrant, foreign-born","per wave","Within","reg",14,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6,3,4,5,1,2,-0.261790143538273,-0.630675607575985,-1.15187541752935,0.26650367,0.893031785,0.04889976,0.82885086,0.09779951,0.3,0.4058475975,96,11,22,63,0.114583333333333,0.135416666666667,0.229166666666667,0.65625,0.102538885683808,-0.253722245526001,-1.13508799270782,"Reject","Mid","Low","Low","Mid","High",0.000540608876743497,0.0168992194196273,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,0.833333333333333,-0.166666666666667,0,0,0,"Immigrant, foreign-born",TRUE
"1143",96,"t96m78",82,-0.00794566705025494,0.015658359295024,-0.0315496933955339,0,-0.04536,-0.18011,0.08939,0.13475,-0.65978,0.5094,"Health","Flow","UN","Immigrant, foreign-born","per wave","Within","reg",14,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6,3,4,5,1,2,-0.261790143538273,-0.630675607575985,-1.15187541752935,0.26650367,0.893031785,0.04889976,0.82885086,0.09779951,0.3,0.4058475975,96,11,22,63,0.114583333333333,0.135416666666667,0.229166666666667,0.65625,0.102538885683808,-0.253722245526001,-1.13508799270782,"Reject","Mid","Low","Low","Mid","High",0.000540608876743497,-0.00848627592699844,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,0.833333333333333,0,0,0,"Immigrant, foreign-born",TRUE
"1144",96,"t96m79",82,0.0069,0.02187,-0.00806,0,0.0069,-0.00806,0.02187,0.01496,0.90314,0.36645,"Jobs","Change in Flow","UN","Net Migration","1-year","Within","reg",14,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6,3,4,5,1,2,-0.261790143538273,-0.630675607575985,-1.15187541752935,0.26650367,0.893031785,0.04889976,0.82885086,0.09779951,0.3,0.4058475975,96,11,22,63,0.114583333333333,0.135416666666667,0.229166666666667,0.65625,0.102538885683808,-0.253722245526001,-1.13508799270782,"Reject","Mid","Low","Low","Mid","High",0.000540608876743497,0.0063593911232565,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,0,0,0,"Net Migration",TRUE
"1145",96,"t96m80",82,-0.00006,0.0198,-0.01991,0,-0.00006,-0.01991,0.0198,0.01985,-0.00592,0.99528,"Unemp","Change in Flow","UN","Net Migration","1-year","Within","reg",14,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6,3,4,5,1,2,-0.261790143538273,-0.630675607575985,-1.15187541752935,0.26650367,0.893031785,0.04889976,0.82885086,0.09779951,0.3,0.4058475975,96,11,22,63,0.114583333333333,0.135416666666667,0.229166666666667,0.65625,0.102538885683808,-0.253722245526001,-1.13508799270782,"Reject","Mid","Low","Low","Mid","High",0.000540608876743497,-0.000600608876743497,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,-0.166666666666667,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,0,0,0,"Net Migration",TRUE
"1146",96,"t96m81",82,-0.00122,0.01388,-0.01631,0,-0.00122,-0.01631,0.01388,0.01509,-0.15844,0.87411,"IncDiff","Change in Flow","UN","Net Migration","1-year","Within","reg",14,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6,3,4,5,1,2,-0.261790143538273,-0.630675607575985,-1.15187541752935,0.26650367,0.893031785,0.04889976,0.82885086,0.09779951,0.3,0.4058475975,96,11,22,63,0.114583333333333,0.135416666666667,0.229166666666667,0.65625,0.102538885683808,-0.253722245526001,-1.13508799270782,"Reject","Mid","Low","Low","Mid","High",0.000540608876743497,-0.0017606088767435,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,-0.166666666666667,-0.166666666666667,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,0,0,0,"Net Migration",TRUE
"1147",96,"t96m82",82,0.00148,0.00703,-0.00407,0,0.00148,-0.00407,0.00703,0.00555,0.52297,0.601,"OldAge","Change in Flow","UN","Net Migration","1-year","Within","reg",14,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6,3,4,5,1,2,-0.261790143538273,-0.630675607575985,-1.15187541752935,0.26650367,0.893031785,0.04889976,0.82885086,0.09779951,0.3,0.4058475975,96,11,22,63,0.114583333333333,0.135416666666667,0.229166666666667,0.65625,0.102538885683808,-0.253722245526001,-1.13508799270782,"Reject","Mid","Low","Low","Mid","High",0.000540608876743497,0.000939391123256503,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,0.833333333333333,-0.166666666666667,-0.166666666666667,0,0,0,"Net Migration",TRUE
"1148",96,"t96m83",82,-0.00257,0.02263,-0.02777,0,-0.00257,-0.02777,0.02263,0.0252,-0.19984,0.84161,"House","Change in Flow","UN","Net Migration","1-year","Within","reg",14,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6,3,4,5,1,2,-0.261790143538273,-0.630675607575985,-1.15187541752935,0.26650367,0.893031785,0.04889976,0.82885086,0.09779951,0.3,0.4058475975,96,11,22,63,0.114583333333333,0.135416666666667,0.229166666666667,0.65625,0.102538885683808,-0.253722245526001,-1.13508799270782,"Reject","Mid","Low","Low","Mid","High",0.000540608876743497,-0.0031106088767435,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,0.833333333333333,-0.166666666666667,0,0,0,"Net Migration",TRUE
"1149",96,"t96m84",82,0.00177,0.00931,-0.00577,0,0.00177,-0.00577,0.00931,0.00754,0.45974,0.6457,"Health","Change in Flow","UN","Net Migration","1-year","Within","reg",14,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6,3,4,5,1,2,-0.261790143538273,-0.630675607575985,-1.15187541752935,0.26650367,0.893031785,0.04889976,0.82885086,0.09779951,0.3,0.4058475975,96,11,22,63,0.114583333333333,0.135416666666667,0.229166666666667,0.65625,0.102538885683808,-0.253722245526001,-1.13508799270782,"Reject","Mid","Low","Low","Mid","High",0.000540608876743497,0.0012293911232565,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,0.833333333333333,0,0,0,"Net Migration",TRUE
